Text,Label,Score
"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.",anger,0.41700000000000004
"If you let a general tweet offend you, you definitely shouldn't be on twitter.",anger,0.41700000000000004
"As your own lives in order to complete our amazing life journey successfully, it is there. #bitter",anger,0.41700000000000004
@marthalyssa yep. LOL #bitter,anger,0.41700000000000004
straight people are canoodling on the quad and I'm ,anger,0.41700000000000004
remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao,anger,0.41700000000000004
"What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)",anger,0.41700000000000004
@everycolorbot more like every color looks the same #triggered #colorblind ,anger,0.396
My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.,anger,0.396
"@ParrishWalton @kjmgolf Also, our best assets on offense are our RB's and our WR's (longterm). Have to have an offense to utilize both.",anger,0.396
@UnknownAndYoung — a low growl escaping him. Oh oh.,anger,0.396
@RiotzXVl papercuts sting and stub ur toe last for like 10 secs,anger,0.396
I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits 🔥🔥🔥,anger,0.396
Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔🙃,anger,0.396
@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.,anger,0.396
Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin expedition.,anger,0.42700000000000005
"Y'all really insult coz of soccer???  Lmao, wow!!!!!!",anger,0.396
What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing ,anger,0.396
@StarFlowerz17 @DreamerAbe #bitter. Nicole and Cory is why she was evicted.,anger,0.396
@rumanaa_r @DaiIyRoasts what did I do to offend you? 🙄😭😂,anger,0.396
What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless,anger,0.396
"The bitter the battle, the sweeter the victory...",anger,0.396
i resent biting my tongue.,anger,0.396
You can't fight the elephants until you have wrestled the pigs. #quoteoftheday ,anger,0.396
People often grudge others what they cannot enjoy themselves.,anger,0.396
@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion 🙈😂😂,anger,0.396
"@jaybusbee Well, not Archie. No offense but he's kinda old.",anger,0.396
Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit,anger,0.396
Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.,anger,0.396
"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",anger,0.396
Congress acting indignant over the  #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!,anger,0.396
"@ToddDoug @Ziggomattic Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation.",anger,0.396
@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge,anger,0.396
@edquinn63 how can you even forget to pick ur fave child up from school ,anger,0.396
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! ",anger,0.396
@St8edge4life88 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol,anger,0.396
@warFarePower dip it in boiling water,anger,0.396
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming ,anger,0.42200000000000004
"When anger rises, think of the consequences. #quote #wisdom #anger",anger,0.433
New madden kicking 🚮,anger,0.396
I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC,anger,0.396
When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,anger,0.396
schneiderlin taking his revenge for the 2 fouls,anger,0.396
@JustinRow10 dude the new madden 17? Haha,anger,0.231
you are an angry glass of vodka,anger,0.375
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge,anger,0.435
"be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better",anger,0.255
Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016,anger,0.375
@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger,0.375
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm ,anger,0.375
The most important thing to #bestrong is to hold your #anger #thoughts,anger,0.375
Gotta wonder why Caller Max listens to the show in the first place if you so incense him @MSignorile,anger,0.375
I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,anger,0.375
doing some testing with my current earth burst team,anger,0.375
"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work ",anger,0.375
"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)",anger,0.375
"@sippycoups if it hurts too much to eat, i read somewhere that marshmallows are good bc they are soft and don't irritate",anger,0.375
"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",anger,0.375
"@rabpeel snap, seems to be a problem here",anger,0.375
#burning the last of @Yan,anger,0.35600000000000004
Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈,anger,0.375
"@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.",anger,0.375
The best revenge is massive success. –Frank Sinatra,anger,0.375
"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark",anger,0.375
I need to stop second guess myself and just go with the first thought and go with it. #relentless,anger,0.425
We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick,anger,0.375
"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 ",anger,0.37
"“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride #anger",anger,0.314
"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾",anger,0.375
Why does Candice constantly pout #GBBO 💄😒,anger,0.375
"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",anger,0.375
Nor hell a fury like a woman scorned -- William Congreve,anger,0.375
That is at least the 3rd time the balls been burst in our games,anger,0.375
@stoozyboy1 @chris_sutton73 😂😂 Oh the zombie rage 😂,anger,0.375
Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #rage #against #machines,anger,0.375
@wcsportscamp I lol'ed.  Privileged exasperation should be bottled and sold.,anger,0.375
Finally made my #fury #warrior guide. Let me know your thoughts,anger,0.375
@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! ,anger,0.375
@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?,anger,0.375
"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.",anger,0.444
@dlrwills turn that frown upside down buddy 🙃.,anger,0.375
"@SonOfTheDovah *She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--",anger,0.375
and apparently he's supposed to have a Scottish accent??? I'm ,anger,0.375
"@PerfectQuartz She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you —",anger,0.375
"@RichardHBell Yes, I think he held a grudge ...",anger,0.375
 I can't guess if you holding a grudge against the best',anger,0.425
@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.,anger,0.354
@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club ,anger,0.354
"@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis",anger,0.354
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge,anger,0.354
Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya #revenge #bwahaha,anger,0.2
@Kim_is__bored exactly what I have been saying on fb.. ,anger,0.354
my wasp sting is so itchy,anger,0.35600000000000004
"-- haired man strides close and watches as the Major flinches away from him, the reaction draws a growl from his throat.  -- (@DocHQuinzel)",anger,0.322
srry my feelings offend u 🤗,anger,0.354
Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.,anger,0.354
I can't even right now #bb18 ,anger,0.354
Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.,anger,0.354
Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes,anger,0.354
@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days,anger,0.32799999999999996
"Are you lost in the fury, fearing that you'll fail?",anger,0.354
I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 #tiff,anger,0.354
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),anger,0.354
@The_Nasty_P now you gotta do that with fast n furious,anger,0.354
@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,anger,0.354
i love that tay &amp; tiff are just sitting at my house while i'm at work 🙃,anger,0.354
"“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride ",anger,0.354
"@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!",anger,0.354
Skipping meals is the national way of showing #disappointment and . #wiz,anger,0.354
"{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}",anger,0.354
@l1ght__eyes u tried boiling em takes years too,anger,0.354
@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! 😉,anger,0.354
@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :)),anger,0.354
being bitter only hurts yourself lmaooo,anger,0.354
Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,anger,0.354
A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free,anger,0.354
Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst,anger,0.354
@BarackObama I love Lizzy Warren's latest rage against Wall Street.,anger,0.177
When you forget to mention you were bought dreamboys tickets 🙄😂 ,anger,0.354
Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness,anger,0.354
My little sister sure can hold a grudge 😂😂😂,anger,0.33299999999999996
"@ShieldsCap &lt; Steve between his feet, feeling a blush sting his cheeks. 'I can undress myself, thank you very much,' he snapped &gt;",anger,0.33299999999999996
one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,anger,0.33299999999999996
snap music kept me from running into traffic 2005-2007.,anger,0.33299999999999996
"When anger rises, think of the consequences. #quote #wisdom ",anger,0.33299999999999996
Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,anger,0.33299999999999996
Keep in mind. We're all weak. Don't insult people just because they're human.,anger,0.33299999999999996
@TDsNation i watch all your videos but i like madden better!,anger,0.33299999999999996
Projection is perception. See it in someone else? You also at some level have that within you.  #worry,anger,0.33299999999999996
So Rangers v Celtic ll #revenge,anger,0.33299999999999996
@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂,anger,0.33299999999999996
@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.,anger,0.33299999999999996
@KodieBurch yesss..apparently you've been popular on snap 🙄,anger,0.33299999999999996
When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,anger,0.33299999999999996
@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? ,anger,0.33299999999999996
"#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo",anger,0.33299999999999996
@jamiesonhelen @MarianKeyes all three of my agin's on the pout .,anger,0.29600000000000004
Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness,anger,0.33299999999999996
don't give someone power by letting their words offend you,anger,0.33299999999999996
"Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar",anger,0.33299999999999996
Lot 100 would give Ghandi road rage,anger,0.33299999999999996
@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,anger,0.33299999999999996
"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",anger,0.341
I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,anger,0.33299999999999996
when you find out the initiative isn't even a thing 😧 ,anger,0.312
"All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein",anger,0.312
This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial,anger,0.312
#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,anger,0.312
@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt,anger,0.312
"@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat",anger,0.172
Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness,anger,0.312
@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol,anger,0.389
I'm just doing what u should b doing just minding my business and grinding relentless @LITO615,anger,0.312
Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,anger,0.312
@pianimadi regarde tes snap,anger,0.312
Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,anger,0.33
"@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.",anger,0.312
Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it,anger,0.312
I wish the next madden has a story mode too. Just like Fifa 17 #madden,anger,0.312
@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR,anger,0.312
@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour,anger,0.312
@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing,anger,0.312
The best revenge is massive success.,anger,0.312
"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",anger,0.312
Houston might lose a coach tomorrow or by midnight. #yikes ?,anger,0.312
"Well, the lines for Sweden's goals sure sting.",anger,0.312
Don't get #bitter get #BETTER,anger,0.312
Don't be bitter,anger,0.292
Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally,anger,0.185
Recommended reading: Prisoners of Hate by Aaron Beck ,anger,0.292
@CharlotteBnntt that's the joke. I know it's incense,anger,0.222
Leveled at the half. Much better offense expected in the second half,anger,0.182
@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ,anger,0.292
#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily ,anger,0.292
One of my favorite classic cars is the Plymouth fiery.,anger,0.292
"As your own lives in order to complete our amazing life journey successfully, it is there. ",anger,0.35700000000000004
Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,anger,0.292
Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,anger,0.292
I wish the next madden has a story mode too. Just like Fifa 17 ,anger,0.292
@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,anger,0.304
😳The intensity that @sydneyswans play at is extraordinary #relentless #AFLCatsSwans #AFLFinals 🏉👏🏿,anger,0.292
Need a new outlet for ,anger,0.292
I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 ,anger,0.271
@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles ❤️,anger,0.271
Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,anger,0.271
@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley,anger,0.271
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ",anger,0.271
"@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless",anger,0.271
@_Inferno217_ @PaladinsGame ummm that dragons fury though..,anger,0.271
@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.,anger,0.271
@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol,anger,0.271
@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.,anger,0.271
You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,anger,0.271
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ,anger,0.271
ESPN just assumed I wanted their free magazines ,anger,0.271
"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap",anger,0.271
These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04,anger,0.271
@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.,anger,0.271
"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.",anger,0.271
630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0.271
Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger,0.271
It's easy to hold a grudge harder to let go.,anger,0.295
Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines,anger,0.18899999999999997
testing ,anger,0.25
Happiness is the best revenge,anger,0.25
I forgot about this nice area down here with the fiery hearths,anger,0.25
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting",anger,0.25
@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring,anger,0.25
"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi",anger,0.25
"Oh my. Watching #rage. It's been like, ages",anger,0.25
Like hello? I am your first born you must always laugh at my jokes. ,anger,0.324
Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes,anger,0.25
Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya  #bwahaha,anger,0.25
and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',anger,0.22899999999999998
"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby",anger,0.22899999999999998
@wesrucker247 sounds like a good game plan for our offense....,anger,0.20199999999999999
The most important thing to #bestrong is to hold your  #thoughts,anger,0.147
So Rangers v Celtic ll ,anger,0.22899999999999998
I think they may be ,anger,0.22899999999999998
I should really study today for chemistry but playing madden is just way more fun.,anger,0.20800000000000002
i love the word fret so much and im in heaven,anger,0.127
@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle ,anger,0.20800000000000002
Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen,anger,0.20800000000000002
pray for my boy huff,anger,0.20800000000000002
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ,anger,0.20800000000000002
snap: hiAleshia 😃,anger,0.20800000000000002
I need to stop second guess myself and just go with the first thought and go with it. ,anger,0.20800000000000002
630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0.20800000000000002
"@ezlisteningdisc it doesn't offend me but it's just,,, Weird.",anger,0.188
Drop Snapchat names #bored  #swap #pics,anger,0.188
Follow me on Snapchat 👻 Carlabtst15 #snapchat ,anger,0.188
"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",anger,0.188
follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr,anger,0.188
@Ms_HeartAttack peanut butter takes away the sting,anger,0.188
hate to see y'all frown but I'd rather see him smiling 💕✨,anger,0.188
@JaredLeto Jared + #snap? 💘,anger,0.188
Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat,anger,0.188
ordered my vacation bathing suits. one less thing to fret about.,anger,0.188
Cheap pout my brodcast,anger,0.23199999999999998
Ughhh love a clean house and my incense lit aromatherapy,anger,0.26
Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap,anger,0.16699999999999998
Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,anger,0.16699999999999998
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",anger,0.16699999999999998
Love the new song I can't stop thinking about you by #sting.,anger,0.16699999999999998
"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. ",anger,0.16699999999999998
"@savageimiike one of my favorite songs brother, real talk. ",anger,0.157
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,anger,0.14300000000000002
@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,anger,0.146
"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",anger,0.146
@EagleGiles23 @tgilmore_92 what I miss? ,anger,0.146
@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time,anger,0.146
I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,anger,0.146
Follow up. Follow through. Be #relentless. #success,anger,0.125
@cburt43 turn that frown upside down,anger,0.125
@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 ,anger,0.125
rose incense are the best thing I've ever bought,anger,0.125
@jaaames1993 Literally burst out laughing.,anger,0.067
Follow up. Follow through. Be . #success,anger,0.125
Wrinkles should merely hide where frown have been.  - Mark Twain,anger,0.125
Love the new song I can't stop thinking about you by .,anger,0.083
